RptDt,TckrSymb,ISIN,SgmtNm,MinPric,MaxPric,TradAvrgPric,LastPric,AdjstdQt,RefPric,TradQty,FinInstrmQty
2020-06-26,INDZ21,BRBMEFIBV327,FINANCIAL,,,,,97230,,,
2020-06-26,INKU20,BRBMEFINK036,FINANCIAL,,,,,22245,,,
2020-06-26,INKZ20,BRBMEFINK044,FINANCIAL,,,,,22105,,,
2020-06-26,ISPH21,BRBMEFISP0Y2,FINANCIAL,,,,,2998,,,
2020-06-26,ISPU20,BRBMEFISP0W6,FINANCIAL,3003.25,3087,3032.35,3013.5,3013.5,,603,1357
2020-06-26,ISPZ20,BRBMEFISP0X4,FINANCIAL,3017.5,3077.75,3043.7,3017.5,3017.5,,32,98
2020-06-26,JAPN20,BRBMEFJAP0I4,FINANCIAL,107160,107170,107165.29,107170,107189,,2,17
2020-06-26,JAPQ20,BRBMEFJAP0J2,FINANCIAL,107080,107160,107150.98,107160,107142.76,,2,71
2020-06-26,JAPU20,BRBMEFJAP0K0,FINANCIAL,,,,,107097.684,,,
2020-06-26,JAPV20,BRBMEFJAP0L8,FINANCIAL,,,,,107049.016,,,
2020-06-26,JPYN20,BRBMEFJPY3D1,FINANCIAL,5105,5105,5105,5105,5092.84,,2,2
2020-06-26,JPYQ20,BRBMEFJPY3E9,FINANCIAL,5107.6,5107.6,5107.6,5107.6,5099.79,,2,2
2020-06-26,JPYU20,BRBMEFJPY3F6,FINANCIAL,,,,,5106.12,,,
2020-06-26,JPYV20,BRBMEFJPY3G4,FINANCIAL,,,,,5112.95,,,
2020-06-26,JSEU20,BRBMEFJSE0X6,FINANCIAL,,,,,49650,,,
2020-06-26,JSEZ20,BRBMEFJSE0Y4,FINANCIAL,,,,,49907,,,
2020-06-26,MEXN20,BRBMEFMEX0I5,FINANCIAL,22851,22944,22862.07,22944,22998.061,,2,84
2020-06-26,MEXQ20,BRBMEFMEX0J3,FINANCIAL,22946,22946,22946,22946,23102.611,,1,74
2020-06-26,MEXU20,BRBMEFMEX0K1,FINANCIAL,,,,,23195.638,,,
2020-06-26,MIXU20,BRBMEFMIX0X0,FINANCIAL,,,,,2720,,,
2020-06-26,MIXZ20,BRBMEFMIX0Y8,FINANCIAL,,,,,2711,,,
2020-06-26,MXNN20,BRBMEFMXN3C1,FINANCIAL,2347,2347,2347,2347,2372.694,,1,1
2020-06-26,MXNQ20,BRBMEFMXN3D9,FINANCIAL,2335.5,2335.5,2335.5,2335.5,2364.45,,1,1
2020-06-26,MXNU20,BRBMEFMXN3E7,FINANCIAL,,,,,2357.912,,,
2020-06-26,NOKN20,BRBMEFNOK0I7,FINANCIAL,9693,9693,9693,9693,9713.099,,1,110
2020-06-26,NOKQ20,BRBMEFNOK0J5,FINANCIAL,9686,9687,9686.7,9686,9709.355,,2,110
2020-06-26,NOKU20,BRBMEFNOK0K3,FINANCIAL,,,,,9708.388,,,
2020-06-26,NZDN20,BRBMEFNZD2Y6,FINANCIAL,3504,3504,3504,3504,3506.748,,2,2
2020-06-26,NZDQ20,BRBMEFNZD2Z3,FINANCIAL,3503.5,3503.5,3503.5,3503.5,3511.203,,2,2
2020-06-26,NZDU20,BRBMEFNZD308,FINANCIAL,,,,,3513.987,,,
2020-06-26,NZLN20,BRBMEFNZL0I3,FINANCIAL,,,,,642.4,,,
2020-06-26,NZLQ20,BRBMEFNZL0J1,FINANCIAL,,,,,642.5,,,
2020-06-26,NZLU20,BRBMEFNZL0K9,FINANCIAL,,,,,642.4,,,
2020-06-26,OC1F21,BRBMEFOC10F2,FINANCIAL,,,,,98938.05,,,
2020-06-26,OC1F22,BRBMEFOC10I6,FINANCIAL,,,,,95660.4,,,
2020-06-26,OC1F23,BRBMEFOC10K2,FINANCIAL,,,,,90333.97,,,
2020-06-26,OC1F24,BRBMEFOC10M8,FINANCIAL,,,,,83909.69,,,
2020-06-26,OC1F25,BRBMEFOC10O4,FINANCIAL,,,,,77490.79,,,
2020-06-26,OC1F26,BRBMEFOC11E3,FINANCIAL,,,,,71094.8,,,
2020-06-26,OC1F27,BRBMEFOC11Z8,FINANCIAL,,,,,65149.19,,,
2020-06-26,OC1F28,BRBMEFOC11X3,FINANCIAL,,,,,59366.18,,,
2020-06-26,OC1F29,BRBMEFOC11J2,FINANCIAL,,,,,54597.9,,,
2020-06-26,OC1F30,BRBMEFOC11Y1,FINANCIAL,,,,,50063.87,,,
2020-06-26,OC1F31,BRBMEFOC1364,FINANCIAL,,,,,45811.91,,,
2020-06-26,OC1F33,BRBMEFOC13I0,FINANCIAL,,,,,38593.96,,,
2020-06-26,OC1F35,BRBMEFOC13H2,FINANCIAL,,,,,32563.79,,,
2020-06-26,OC1G21,BRBMEFOC13J8,FINANCIAL,,,,,98778.07,,,
2020-06-26,OC1H21,BRBMEFOC13K6,FINANCIAL,,,,,98593.25,,,
2020-06-26,OC1J21,BRBMEFOC1000,FINANCIAL,,,,,98348.32,,,
2020-06-26,OC1J22,BRBMEFOC12G6,FINANCIAL,,,,,94472.35,,,
2020-06-26,OC1J23,BRBMEFOC12S1,FINANCIAL,,,,,88763.85,,,
2020-06-26,OC1J24,BRBMEFOC13A7,FINANCIAL,,,,,82368.84,,,
2020-06-26,OC1J25,BRBMEFOC13L4,FINANCIAL,,,,,75903.93,,,
2020-06-26,OC1K21,BRBMEFOC13M2,FINANCIAL,,,,,98137.46,,,
2020-06-26,OC1M21,BRBMEFOC13N0,FINANCIAL,,,,,97904.41,,,
2020-06-26,OC1N20,BRBMEFOC10D7,FINANCIAL,,,,,99974.71,,,
2020-06-26,OC1N21,BRBMEFOC10G0,FINANCIAL,,,,,97628.26,,,
2020-06-26,OC1N22,BRBMEFOC10J4,FINANCIAL,,,,,93217.05,,,
2020-06-26,OC1N23,BRBMEFOC10L0,FINANCIAL,,,,,87187.59,,,
2020-06-26,OC1N24,BRBMEFOC10N6,FINANCIAL,,,,,80694.9,,,
2020-06-26,OC1N25,BRBMEFOC12Z6,FINANCIAL,,,,,74402.29,,,
2020-06-26,OC1N26,BRBMEFOC1307,FINANCIAL,,,,,68211.89,,,
2020-06-26,OC1Q20,BRBMEFOC13C3,FINANCIAL,,,,,99780.36,,,
2020-06-26,OC1U20,BRBMEFOC13D1,FINANCIAL,,,,,99612.05,,,
2020-06-26,OC1V20,BRBMEFOC10E5,FINANCIAL,,,,,99444.71,,,
2020-06-26,OC1V21,BRBMEFOC10H8,FINANCIAL,,,,,96695.62,,,
2020-06-26,OC1V22,BRBMEFOC12K8,FINANCIAL,,,,,91756.21,,,
2020-06-26,OC1V23,BRBMEFOC1331,FINANCIAL,,,,,85528.82,,,
2020-06-26,OC1V24,BRBMEFOC13E9,FINANCIAL,,,,,79062.46,,,
2020-06-26,OC1X20,BRBMEFOC13F6,FINANCIAL,,,,,99280.72,,,
2020-06-26,OC1Z20,BRBMEFOC13G4,FINANCIAL,,,,,99119.38,,,
2020-06-26,OZ1N20,BRBMEFOZ10P2,METAL,,,,,310.052,,,
2020-06-26,OZ1Q20,BRBMEFOZ10Q0,METAL,,,,,310.656,,,
2020-06-26,PCARON20,BRPCAR370007,FINANCIAL,69,70.5,69.82,69,68.9,,13,1600
2020-06-26,PCAROQ20,BRPCAR380006,FINANCIAL,70.04,70.87,70.44,70.04,69,,6,700
2020-06-26,PETRPN20,BRPETR470010,FINANCIAL,20.83,21.36,21.18,20.94,20.87,,23,58700
2020-06-26,PETRPQ20,BRPETR480019,FINANCIAL,20.99,21.41,21.3,21,20.9,,8,26900
2020-06-26,PSSAON20,BRPSSA370016,FINANCIAL,52,53.5,52.91,52.5,52.22,,11,1100
2020-06-26,PSSAOQ20,BRPSSA380015,FINANCIAL,,,,,52.3,,,
2020-06-26,RUBN20,BRBMEFRUB0I6,FINANCIAL,,,,,69764.746,,,
2020-06-26,RUBQ20,BRBMEFRUB0J4,FINANCIAL,,,,,70038.714,,,
2020-06-26,RUBU20,BRBMEFRUB0K2,FINANCIAL,,,,,70286.897,,,
2020-06-26,SEKN20,BRBMEFSEK0I4,FINANCIAL,,,,,9331.199,,,
2020-06-26,SEKQ20,BRBMEFSEK0J2,FINANCIAL,,,,,9325.545,,,
2020-06-26,SEKU20,BRBMEFSEK0K0,FINANCIAL,,,,,9322.037,,,
2020-06-26,SJCF21,BRBMEFSJC1N7,AGRIBUSINESS,,,,,19.0476,,,
2020-06-26,SJCH21,BRBMEFSJC1V0,AGRIBUSINESS,,,,,18.9705,,,
2020-06-26,SJCK21,BRBMEFSJC1W8,AGRIBUSINESS,,,,,18.987,,,
2020-06-26,SJCN20,BRBMEFSJC1R8,AGRIBUSINESS,19.04,19.04,19.04,19.04,19.0697,,1,5
2020-06-26,SJCQ20,BRBMEFSJC1S6,AGRIBUSINESS,,,,,18.9594,,,
2020-06-26,SJCU20,BRBMEFSJC1T4,AGRIBUSINESS,,,,,18.8988,,,
2020-06-26,SJCX20,BRBMEFSJC1U2,AGRIBUSINESS,,,,,18.987,,,
2020-06-26,SWIN20,BRBMEFSWI0I6,FINANCIAL,,,,,947.5,,,
2020-06-26,SWIQ20,BRBMEFSWI0J4,FINANCIAL,,,,,946.5,,,
2020-06-26,SWIU20,BRBMEFSWI0K2,FINANCIAL,,,,,945.7,,,
2020-06-26,T10U20,BRBMEFT101P4,FINANCIAL,139.139,139.231,139.167,139.201,139.2187,,6,25
2020-06-26,T10Z20,BRBMEFT101Q2,FINANCIAL,,,,,139.2031,,,
2020-06-26,TRYN20,BRBMEFTRY2Y5,FINANCIAL,,,,,795.932,,,
2020-06-26,TRYQ20,BRBMEFTRY2Z2,FINANCIAL,,,,,790.012,,,
2020-06-26,TRYU20,BRBMEFTRY308,FINANCIAL,,,,,783.165,,,
2020-06-26,TUQN20,BRBMEFTUQ0I7,FINANCIAL,,,,,6858.4,,,
2020-06-26,TUQQ20,BRBMEFTUQ0J5,FINANCIAL,,,,,6917.5,,,
2020-06-26,TUQU20,BRBMEFTUQ0K3,FINANCIAL,,,,,6984.6,,,
2020-06-26,USIMAN20,BRUSIM570012,FINANCIAL,7.04,7.2,7.13,7.04,7.09,,6,7900
2020-06-26,USIMAQ20,BRUSIM580011,FINANCIAL,7.15,7.23,7.15,7.15,7.09,,5,5300
2020-06-26,VALEON20,BRVALE370011,FINANCIAL,55.41,57,56.01,55.73,55.69,,59,29600
2020-06-26,VALEOQ20,BRVALE380010,FINANCIAL,55.61,56.3,56.06,55.61,55.78,,6,3100
2020-06-26,VVARON20,BRVVAR370014,FINANCIAL,14.14,14.78,14.37,14.14,14.3,,16,27500
2020-06-26,VVAROQ20,BRVVAR380013,FINANCIAL,14.49,14.7,14.5,14.49,14.31,,2,1600
2020-06-26,WDOF21,BRBMEFWDO1G7,FINANCIAL,5444,5507,5477.179,5490,5488.047,,11,103
2020-06-26,WDOF22,BRBMEFWDO3A6,FINANCIAL,,,,,5610.293,,,
2020-06-26,WDOF25,BRBMEFWDO1H5,FINANCIAL,,,,,6624.403,,,
2020-06-26,WDOJ21,BRBMEFWDO3D0,FINANCIAL,,,,,5504.795,,,
2020-06-26,WDOJ22,BRBMEFWDO2K7,FINANCIAL,,,,,5664.807,,,
2020-06-26,WDON20,BRBMEFWDO2N1,FINANCIAL,5368,5493.5,5450.961,5485,5458.819,,1271320,3437717
2020-06-26,WDON21,BRBMEFWDO1Y0,FINANCIAL,,,,,5530.915,,,
2020-06-26,WDON22,BRBMEFWDO2M3,FINANCIAL,,,,,5725.796,,,
2020-06-26,WDOQ20,BRBMEFWDO378,FINANCIAL,5400.5,5500,5461.95,5490,5464.914,,524,1233
2020-06-26,WDOU20,BRBMEFWDO394,FINANCIAL,,,,,5470.092,,,
2020-06-26,WDOV20,BRBMEFWDO360,FINANCIAL,5470.5,5470.5,5470.5,5470.5,5475.448,,2,6
2020-06-26,WDOV21,BRBMEFWDO386,FINANCIAL,,,,,5567.962,,,
2020-06-26,WDOX20,BRBMEFWDO3B4,FINANCIAL,,,,,5479.297,,,
2020-06-26,WDOZ20,BRBMEFWDO3C2,FINANCIAL,,,,,5484.604,,,
2020-06-26,WEUN20,BRBMEFWEU2Z6,FINANCIAL,,,,,6129.199,,,
2020-06-26,WEUQ20,BRBMEFWEU308,FINANCIAL,,,,,6139.924,,,
2020-06-26,WING21,BRBMEFWIN2Q0,FINANCIAL,,,,,94687,,,
2020-06-26,WING22,BRBMEFWIN2W8,FINANCIAL,,,,,98027,,,
2020-06-26,WINJ21,BRBMEFWIN2R8,FINANCIAL,,,,,95042,,,
2020-06-26,WINJ22,BRBMEFWIN2X6,FINANCIAL,,,,,98750,,,
2020-06-26,WINM21,BRBMEFWIN2S6,FINANCIAL,,,,,95474,,,
2020-06-26,WINM22,BRBMEFWIN2Y4,FINANCIAL,,,,,99623,,,
2020-06-26,WINQ20,BRBMEFWIN2N7,FINANCIAL,93420,96125,94916,93450,93824,,3482497,12312571
2020-06-26,WINQ21,BRBMEFWIN2T4,FINANCIAL,,,,,96048,,,
2020-06-26,WINQ22,BRBMEFWIN2Z1,FINANCIAL,,,,,100616,,,
2020-06-26,WINV20,BRBMEFWIN2O5,FINANCIAL,93750,96355,94878,93750,94102,,29,92
2020-06-26,WINV21,BRBMEFWIN2U2,FINANCIAL,,,,,96564,,,
2020-06-26,WINZ20,BRBMEFWIN2P2,FINANCIAL,,,,,94392,,,
2020-06-26,WINZ21,BRBMEFWIN2V0,FINANCIAL,,,,,97230,,,
2020-06-26,WSPU20,BRBMEFWSP076,FINANCIAL,3007,3088,3032.59,3015.5,3013.5,,705,4604
2020-06-26,WSPZ20,BRBMEFWSP084,FINANCIAL,3077.5,3077.5,3077.5,3077.5,3017.5,,1,40
2020-06-26,ZARN20,BRBMEFZAR2Y5,FINANCIAL,,,,,3154.714,,,
2020-06-26,ZARQ20,BRBMEFZAR2Z2,FINANCIAL,,,,,3146.484,,,
2020-06-26,ZARU20,BRBMEFZAR305,FINANCIAL,,,,,3139.96,,,
2020-06-26,A1AP34,BRA1APBDR001,CASH,192.66,192.66,192.66,192.66,,,1,1220
2020-06-26,A1KA34,BRA1KABDR002,CASH,286.48,286.48,286.48,286.48,,,1,1120
2020-06-26,A1LG34,BRA1LGBDR007,CASH,358,358,358,358,,,1,200
2020-06-26,A1LG34F,BRA1LGBDR007,ODD LOT,284.26,284.26,284.26,284.26,,,2,5
2020-06-26,A1LX34,BRA1LXBDR002,CASH,303.28,306.58,303.32,306.58,,,2,820
2020-06-26,A1MD34,BRA1MDBDR002,CASH,282.35,282.35,282.35,282.35,,,1,20
2020-06-26,A1NS34,BRA1NSBDR008,CASH,389.71,389.71,389.71,389.71,,,1,200
2020-06-26,A1PA34,BRA1PABDR001,CASH,71.91,71.91,71.91,71.91,,,2,200
2020-06-26,AALL34,BRAALLBDR003,CASH,66.33,70.47,67.23,66.99,,,11,1230
2020-06-26,AALR3,BRAALRACNOR6,CASH,10.12,10.66,10.32,10.2,,,1399,482600
2020-06-26,AALR3F,BRAALRACNOR6,ODD LOT,10.13,10.6,10.33,10.2,,,305,6102
2020-06-26,AAPL34,BRAAPLBDR004,CASH,193.55,198.63,195.87,195.19,,,41,8770
2020-06-26,AAPL34F,BRAAPLBDR004,ODD LOT,196,198.5,197.47,197.9,,,4,14
2020-06-26,ABBV34,BRABBVBDR001,CASH,521.66,523.07,522.36,523.07,,,3,400
2020-06-26,ABCB4,BRABCBACNPR4,CASH,14.13,14.53,14.29,14.17,,,4157,730600
2020-06-26,ABCB4F,BRABCBACNPR4,ODD LOT,14.1,14.54,14.29,14.25,,,700,11198
2020-06-26,ABCP11,BRABCPCTF000,CASH,88.12,89.2,88.61,88.3,,,120,837
2020-06-26,ABEV3,BRABEVACNOR1,CASH,13.83,14.29,14.05,13.95,,,50547,19150700
2020-06-26,ABEV3F,BRABEVACNOR1,ODD LOT,13.84,14.28,14.06,13.93,,,3900,53862
2020-06-26,ABUD34,BRABUDBDR009,CASH,264.89,264.89,264.89,264.89,,,1,480
2020-06-26,ADBE34,BRADBEBDR003,CASH,470.93,472.51,470.95,470.93,,,2,1100
2020-06-26,ADHM3,BRADHMACNOR9,CASH,2.4,2.78,2.59,2.49,,,199,87000
2020-06-26,ADHM3F,BRADHMACNOR9,ODD LOT,2.45,2.78,2.6,2.46,,,81,1640
2020-06-26,AFCR11,BRAFCRCTF007,CASH,98,98,98,98,,,1,5
2020-06-26,AFLT3,BRAFLTACNOR1,CASH,11.2,11.99,11.51,11.78,,,13,1800
2020-06-26,AFLT3F,BRAFLTACNOR1,ODD LOT,11.34,11.79,11.64,11.79,,,24,74
2020-06-26,AGRO3,BRAGROACNOR7,CASH,19.74,20.05,19.94,20,,,443,162900
2020-06-26,AGRO3F,BRAGROACNOR7,ODD LOT,19.71,19.98,19.88,19.71,,,177,2802
2020-06-26,AHEB3,BRAHEBACNOR0,CASH,25.59,25.59,25.59,25.59,,,3,300
2020-06-26,ALMI11,BRALMICTF003,CASH,1360,1391,1375.11,1380,,,35,300
2020-06-26,ALPA3,BRALPAACNOR0,CASH,23.95,24.21,23.99,24,,,7,1600
2020-06-26,ALPA3F,BRALPAACNOR0,ODD LOT,23.95,25.98,24.4,25.56,,,38,275
2020-06-26,ALPA4,BRALPAACNPR7,CASH,28.72,30,29.2,28.94,,,8414,1657700
2020-06-26,ALPA4F,BRALPAACNPR7,ODD LOT,28.71,29.9,29.17,28.88,,,227,4684
2020-06-26,ALPK3,BRALPKACNOR9,CASH,9.2,9.42,9.25,9.2,,,73,17000
2020-06-26,ALPK3F,BRALPKACNOR9,ODD LOT,9.18,9.59,9.3,9.26,,,64,798
2020-06-26,ALSO3,BRALSOACNOR5,CASH,27.37,28.91,27.79,27.43,,,5760,1869300
2020-06-26,ALSO3F,BRALSOACNOR5,ODD LOT,27.3,29,27.94,27.3,,,383,8194
2020-06-26,ALUP11,BRALUPCDAM15,CASH,23.66,24.11,23.89,23.93,,,2000,419200
2020-06-26,ALUP11F,BRALUPCDAM15,ODD LOT,23.57,24.45,23.89,23.57,,,356,5421
2020-06-26,ALUP3,BRALUPACNOR8,CASH,9.56,9.72,9.64,9.68,,,64,10000
2020-06-26,ALUP3F,BRALUPACNOR8,ODD LOT,9.57,9.69,9.63,9.68,,,27,347
2020-06-26,ALUP4,BRALUPACNPR5,CASH,7.05,7.18,7.1,7.06,,,72,12300
2020-06-26,ALUP4F,BRALUPACNPR5,ODD LOT,7.09,7.2,7.14,7.15,,,71,839
2020-06-26,ALZR11,BRALZRCTF006,CASH,133,136.99,134.54,135.99,,,742,8402
2020-06-26,AMAR3,BRAMARACNOR4,CASH,8.02,8.32,8.15,8.17,,,8499,5604800
2020-06-26,AMAR3F,BRAMARACNOR4,ODD LOT,8.03,8.32,8.13,8.09,,,1124,22546
2020-06-26,AMGN34,BRAMGNBDR004,CASH,1275.12,1275.12,1275.12,1275.12,,,1,250
2020-06-26,AMZO34,BRAMZOBDR002,CASH,7392.33,7550,7443.6,7420,,,16,5450
2020-06-26,AMZO34F,BRAMZOBDR002,ODD LOT,7440,7540,7512.25,7442.21,,,16,40
2020-06-26,ANIM3,BRANIMACNOR6,CASH,22.9,24.52,23.64,22.9,,,2567,704800
2020-06-26,ANIM3F,BRANIMACNOR6,ODD LOT,23,24.82,23.57,23,,,263,5249
2020-06-26,APER3,BRAPERACNOR9,CASH,26.08,28,26.87,27.07,,,528,173500
2020-06-26,APER3F,BRAPERACNOR9,ODD LOT,23.91,27.99,26.7,26.99,,,102,1574
2020-06-26,APTV34,BRAPTVBDR003,CASH,205.85,205.85,205.85,205.85,,,1,680
2020-06-26,ARRI11,BRARRICTF009,CASH,78.87,79,78.99,79,,,5,18
2020-06-26,ARZZ3,BRARZZACNOR3,CASH,45.94,47.92,46.84,46.29,,,3778,842400
2020-06-26,ARZZ3F,BRARZZACNOR3,ODD LOT,45.9,47.9,46.72,45.9,,,530,6652
2020-06-26,ATMP3,BRATMPACNOR8,CASH,4.93,5.05,4.98,4.94,,,16,2400
2020-06-26,ATMP3F,BRATMPACNOR8,ODD LOT,4.86,5.01,4.91,4.88,,,8,126
2020-06-26,ATOM3,BRATOMACNOR1,CASH,1.74,1.8,1.78,1.8,,,68,98800
2020-06-26,ATOM3F,BRATOMACNOR1,ODD LOT,1.74,1.8,1.76,1.76,,,56,731
2020-06-26,ATSA11,BRATSACTF000,CASH,110,113.5,110.45,110,,,2,69
2020-06-26,ATTB34,BRATTBBDR007,CASH,159.9,160.13,160.1,159.9,,,2,110
2020-06-26,ATTB34F,BRATTBBDR007,ODD LOT,161.23,161.23,161.23,161.23,,,1,9
2020-06-26,ATVI34,BRATVIBDR008,CASH,416.1,416.1,416.1,416.1,,,1,20
2020-06-26,AVGO34,BRAVGOBDR003,CASH,335.48,335.48,335.48,335.48,,,1,1300
2020-06-26,AXPB34,BRAXPBBDR007,CASH,512.1,512.1,512.1,512.1,,,1,510
2020-06-26,AZEV3,BRAZEVACNOR0,CASH,13.8,15.6,14.39,13.82,,,93,17800
2020-06-26,AZEV3F,BRAZEVACNOR0,ODD LOT,13.9,15.67,14.67,14.4,,,122,1956
2020-06-26,AZEV4,BRAZEVACNPR7,CASH,5.15,5.5,5.3,5.2,,,94,62500
2020-06-26,AZEV4F,BRAZEVACNPR7,ODD LOT,5.15,5.5,5.28,5.2,,,66,1075
2020-06-26,AZUL4,BRAZULACNPR4,CASH,20,21.45,20.58,20,,,35632,16310400
2020-06-26,AZUL4F,BRAZULACNPR4,ODD LOT,20.02,21.48,20.57,20.06,,,8923,172007
2020-06-26,B1KR34,BRB1KRBDR005,CASH,79.54,79.54,79.54,79.54,,,1,1900
2020-06-26,B1MR34,BRB1MRBDR001,CASH,333.35,334.27,334.16,333.35,,,2,840
2020-06-26,B1SX34,BRB1SXBDR006,CASH,182,182,182,182,,,2,390
2020-06-26,B3SA3,BRB3SAACNOR6,CASH,52.9,55.19,53.81,53.45,,,31508,9437500
2020-06-26,B3SA3F,BRB3SAACNOR6,ODD LOT,52.92,55.15,53.93,53.3,,,2674,39590
2020-06-26,BABA34,BRBABABDR005,CASH,1178.06,1185,1180.54,1180.14,,,3,340
2020-06-26,BABA34F,BRBABABDR005,ODD LOT,1105,1105,1105,1105,,,1,1
2020-06-26,BAHI3,BRBAHIACNOR1,CASH,88,88,88,88,,,1,100
2020-06-26,BALM4,BRBALMACNPR2,CASH,9.99,10.15,10.1,10.1,,,11,2000
2020-06-26,BALM4F,BRBALMACNPR2,ODD LOT,9.18,10.14,9.58,9.18,,,6,35
2020-06-26,BARI11,BRBARICTF003,CASH,97,98.99,98.09,97.48,,,257,4324
2020-06-26,BAUH4F,BRBAUHACNPR3,ODD LOT,85.1,85.11,85.1,85.1,,,4,9
2020-06-26,BAZA3,BRBAZAACNOR0,CASH,33.97,34.5,34.09,34,,,21,4000
2020-06-26,BAZA3F,BRBAZAACNOR0,ODD LOT,33.89,34.5,34.29,34.5,,,32,311
2020-06-26,BBAS3,BRBBASACNOR3,CASH,31.82,32.88,32.13,31.82,,,37130,14806900
2020-06-26,BBAS3F,BRBBASACNOR3,ODD LOT,31.84,32.9,32.14,32,,,7662,112762
2020-06-26,BBDC3,BRBBDCACNOR1,CASH,18.93,19.62,19.13,19.08,,,14103,4529000
2020-06-26,BBDC3F,BRBBDCACNOR1,ODD LOT,18.94,19.68,19.1,19.05,,,3344,49005
2020-06-26,BBDC4,BRBBDCACNPR8,CASH,20.63,21.32,20.82,20.69,,,61332,45474000
2020-06-26,BBDC4F,BRBBDCACNPR8,ODD LOT,20.65,21.3,20.8,20.71,,,9455,138034
2020-06-26,BBFI11B,BRBBFICTF006,CASH,2621.5,2640,2634.35,2640,,,46,109
2020-06-26,BBPO11,BRBBPOCTF003,CASH,162.95,163.5,163.22,163.38,,,885,14487
2020-06-26,BBRC11,BRBBRCCTF004,CASH,152.31,153.45,152.98,153.15,,,92,1091
2020-06-26,BBRK3,BRBBRKACNOR4,CASH,2.29,2.51,2.37,2.31,,,1270,934700
2020-06-26,BBRK3F,BRBBRKACNOR4,ODD LOT,2.31,2.54,2.38,2.36,,,347,7361
2020-06-26,BBSD11,BRBBSDCTF000,CASH,76.8,80.23,77.87,76.8,,,6,190
2020-06-26,BBSD11F,BRBBSDCTF000,ODD LOT,76.9,79.35,77.48,77.16,,,8,17
2020-06-26,BBSE3,BRBBSEACNOR5,CASH,27.81,28.92,28.19,27.85,,,14412,2681600
2020-06-26,BBSE3F,BRBBSEACNOR5,ODD LOT,27.8,29,28.15,27.9,,,2920,35788
2020-06-26,BBVJ11,BRBBVJCTF001,CASH,58.9,59.95,59.58,58.9,,,9,22
2020-06-26,BBYY34,BRBBYYBDR005,CASH,468,471.24,470.02,468,,,3,320
2020-06-26,BCFF11,BRBCFFCTF000,CASH,89.6,90,89.91,89.88,,,3722,52353
2020-06-26,BCIA11,BRBCIACTF005,CASH,190.6,194.98,192.98,194.94,,,86,441
2020-06-26,BCRI11,BRBCRICTF009,CASH,106.5,107.75,107.01,106.52,,,856,8294
2020-06-26,BCSA34,BRBCSABDR005,CASH,12.88,13.2,13.03,12.94,,,34,2590
2020-06-26,BCSA34F,BRBCSABDR005,ODD LOT,12.9,13.13,13,12.9,,,48,175
2020-06-26,BDLL4,BRBDLLACNPR8,CASH,8,8.4,8.16,8.3,,,17,3600
2020-06-26,BDLL4F,BRBDLLACNPR8,ODD LOT,8.12,8.62,8.4,8.12,,,13,179
2020-06-26,BEEF11,BRBEEFN02OR8,CASH,7.29,7.8,7.54,7.64,,,494,255900
2020-06-26,BEEF11F,BRBEEFN02OR8,ODD LOT,7.35,7.8,7.57,7.4,,,29,259
2020-06-26,BEEF3,BRBEEFACNOR6,CASH,12.73,13.24,12.98,12.79,,,13867,5076600
2020-06-26,BEEF3F,BRBEEFACNOR6,ODD LOT,12.73,13.24,13,12.82,,,879,16097
2020-06-26,BEES3,BRBEESACNOR9,CASH,5.99,6.05,6.01,6.04,,,86,17500
2020-06-26,BEES3F,BRBEESACNOR9,ODD LOT,6,6.1,6.03,6.03,,,283,2491
2020-06-26,BEES4,BRBEESACNPR6,CASH,6.15,6.25,6.2,6.24,,,21,6500
2020-06-26,BEES4F,BRBEESACNPR6,ODD LOT,6.15,6.45,6.2,6.19,,,85,509
2020-06-26,BERK34,BRBERKBDR002,CASH,959.01,963.03,962.01,959.01,,,3,40
2020-06-26,BERK34F,BRBERKBDR002,ODD LOT,961,990.23,975.61,990.23,,,2,2
2020-06-26,BGIP4,BRBGIPACNPR8,CASH,25.16,25.37,25.34,25.37,,,4,1300
2020-06-26,BGIP4F,BRBGIPACNPR8,ODD LOT,24.51,25.35,24.99,24.51,,,16,77
2020-06-26,BICR11,BRBICRCTF009,CASH,100,100.9,100.15,100.89,,,13,68
2020-06-26,BIDI11,BRBIDICDAXX3,CASH,38.7,42.77,40.72,40.88,,,5840,1738000
2020-06-26,BIDI11F,BRBIDICDAXX3,ODD LOT,38.7,42.7,41.13,40.3,,,1251,19775
2020-06-26,BIDI3,BRBIDIACNOR3,CASH,12.04,13.45,12.84,12.8,,,3369,698900
2020-06-26,BIDI3F,BRBIDIACNOR3,ODD LOT,12,13.41,12.78,12.54,,,939,20098
2020-06-26,BIDI4,BRBIDIACNPR0,CASH,13.27,14.7,14.06,13.9,,,14597,5540100
2020-06-26,BIDI4F,BRBIDIACNPR0,ODD LOT,13.29,14.7,14.08,13.81,,,5915,129884
2020-06-26,BIDU34,BRBIDUBDR002,CASH,665,665,665,665,,,1,10
2020-06-26,BIOM11,BRBIOMN01OR6,CASH,12,12,12,12,,,7,1000
2020-06-26,BIOM11F,BRBIOMN01OR6,ODD LOT,9.02,9.35,9.32,9.35,,,2,11
2020-06-26,BIOM3,BRBIOMACNOR2,CASH,17,17.35,17.04,17,,,120,32900
